tpep_pickup_datetime,passenger_demand,taxi_demand
2025-09-22 15:00:00,7461,7154
2025-09-22 16:00:00,7686,7463
2025-09-22 17:00:00,8595,8536
2025-09-22 18:00:00,8333,8289
2025-09-22 19:00:00,7606,7245
2025-09-22 20:00:00,7005,6954
2025-09-22 21:00:00,7444,7685
2025-09-22 22:00:00,5852,6337
2025-09-22 23:00:00,3215,3766
2025-09-23 00:00:00,1566,1900
2025-09-23 01:00:00,590,861
2025-09-23 02:00:00,291,428
2025-09-23 03:00:00,163,292
2025-09-23 04:00:00,257,401
2025-09-23 05:00:00,695,892
2025-09-23 06:00:00,1569,2003
2025-09-23 07:00:00,3184,3764
2025-09-23 08:00:00,4629,5157
2025-09-23 09:00:00,5399,5498
2025-09-23 10:00:00,5815,5552
2025-09-23 11:00:00,6106,5704
2025-09-23 12:00:00,6612,6092
2025-09-23 13:00:00,7484,6732
2025-09-23 14:00:00,7767,6915
2025-09-23 15:00:00,7579,6859
2025-09-23 16:00:00,7447,6892
2025-09-23 17:00:00,7844,7573
