passenger_demand,taxi_demand,timestamp,timestamp_month,timestamp_quarter,timestamp_semester,timestamp_year,timestamp_week,timestamp_day_of_week,timestamp_day_of_month,timestamp_day_of_year,timestamp_weekend,timestamp_month_start,timestamp_month_end,timestamp_quarter_start,timestamp_quarter_end,timestamp_year_start,timestamp_year_end,timestamp_leap_year,timestamp_days_in_month,timestamp_hour,timestamp_minute,timestamp_second,passenger_demand_lag_1,taxi_demand_lag_1,passenger_demand_lag_2,taxi_demand_lag_2,passenger_demand_lag_4,taxi_demand_lag_4,passenger_demand_lag_8,taxi_demand_lag_8,passenger_demand_lag_16,taxi_demand_lag_16,passenger_demand_lag_24,taxi_demand_lag_24,passenger_demand_window_7_mean,passenger_demand_window_7_std,passenger_demand_window_7_median,taxi_demand_window_7_mean,taxi_demand_window_7_std,taxi_demand_window_7_median,passenger_demand_expanding_std,taxi_demand_expanding_std
842,718,2025-01-05 04:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,4,0,0,1482.0,1182.0,2432.0,1836.0,5084.0,3889.0,7887.0,5301.0,8184.0,5762.0,599.0,503.0,5123.714285714285,2703.036176492754,5084.0,3651.285714285714,1747.1153095207862,3889.0,3106.8006832193996,2191.307104599139
555,453,2025-01-05 05:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,5,0,0,842.0,718.0,1482.0,1182.0,3738.0,2823.0,8348.0,5555.0,9135.0,6426.0,488.0,391.0,4051.4285714285716,2699.5959486031024,3738.0,2960.285714285714,1823.5561150570381,2823.0,3119.9814746213156,2200.9343335488356
879,760,2025-01-05 06:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,6,0,0,555.0,453.0,842.0,718.0,2432.0,1836.0,7996.0,5402.0,9110.0,6390.0,885.0,728.0,2988.4285714285716,2326.7465022460624,2432.0,2253.285714285714,1672.209687238791,1836.0,3136.1979137179674,2213.6016076438905
1490,1196,2025-01-05 07:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,7,0,0,879.0,760.0,555.0,453.0,1482.0,1182.0,6786.0,4872.0,10132.0,6826.0,1421.0,1132.0,2144.5714285714284,1709.0919477062341,1482.0,1665.857142857143,1273.7374701472686,1182.0,3147.130857965668,2221.3867868959696
2318,1785,2025-01-05 08:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,8,0,0,1490.0,1196.0,879.0,760.0,842.0,718.0,5084.0,3889.0,10344.0,7069.0,2299.0,1768.0,1631.142857142857,1115.7159776830067,1482.0,1281.142857142857,814.1262040927685,1182.0,3150.2780685024027,2223.6135927615915
3697,2788,2025-01-05 09:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,9,0,0,2318.0,1785.0,1490.0,1196.0,555.0,453.0,3738.0,2823.0,10104.0,6984.0,3852.0,2935.0,1428.2857142857142,731.8699142802477,1482.0,1132.857142857143,532.2024766858016,1182.0,3145.438583912399,2220.1655594059102
5284,3923,2025-01-05 10:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,10,0,0,3697.0,2788.0,2318.0,1785.0,879.0,760.0,2432.0,1836.0,9142.0,6472.0,5871.0,4233.0,1609.0,1089.710970854201,1482.0,1268.857142857143,797.3971048713224,1182.0,3132.6216102794124,2210.998893102614
6454,4730,2025-01-05 11:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,11,0,0,5284.0,3923.0,3697.0,2788.0,1490.0,1196.0,1482.0,1182.0,8778.0,6144.0,7161.0,5110.0,2152.1428571428573,1758.2797870429533,1490.0,1660.4285714285713,1276.6287449297756,1196.0,3118.0387945835923,2200.767716435199
7016,5209,2025-01-05 12:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,12,0,0,6454.0,4730.0,5284.0,3923.0,2318.0,1785.0,842.0,718.0,7887.0,5301.0,8184.0,5762.0,2953.8571428571427,2267.140888768012,2318.0,2233.5714285714284,1633.673453411351,1785.0,3107.048649562421,2193.146624659442
7653,5523,2025-01-05 13:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,13,0,0,7016.0,5209.0,6454.0,4730.0,3697.0,2788.0,555.0,453.0,8348.0,5555.0,9135.0,6426.0,3876.8571428571427,2436.6148942451164,3697.0,2913.0,1754.2667984089574,2788.0,3099.193481917871,2188.318482108336
7653,5536,2025-01-05 14:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,14,0,0,7653.0,5523.0,7016.0,5209.0,5284.0,3923.0,879.0,760.0,7996.0,5402.0,9110.0,6390.0,4844.571428571428,2392.326751452292,5284.0,3593.4285714285716,1702.9641664993896,3923.0,3095.8442660174073,2185.744101402085
8275,5840,2025-01-05 15:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,15,0,0,7653.0,5536.0,7653.0,5523.0,6454.0,4730.0,1490.0,1196.0,6786.0,4872.0,10132.0,6826.0,5725.0,2063.468116222456,6454.0,4213.428571428572,1456.9169339330765,4730.0,3092.3579343709544,2183.181097992996
8171,5890,2025-01-05 16:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,16,0,0,8275.0,5840.0,7653.0,5536.0,7016.0,5209.0,2318.0,1785.0,5084.0,3889.0,10344.0,7069.0,6576.0,1600.669026792645,7016.0,4792.714285714285,1090.49739634195,5209.0,3094.1037993946766,2183.0516589416993
7634,5505,2025-01-05 17:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,17,0,0,8171.0,5890.0,8275.0,5840.0,7653.0,5523.0,3697.0,2788.0,3738.0,2823.0,10104.0,6984.0,7215.142857142857,1062.1289043820364,7653.0,5235.857142857143,700.6704952095109,5523.0,3094.5871904195437,2183.196964132466
6758,4910,2025-01-05 18:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,18,0,0,7634.0,5505.0,8171.0,5890.0,7653.0,5536.0,5284.0,3923.0,2432.0,1836.0,9142.0,6472.0,7550.857142857143,635.8598977162998,7653.0,5461.857142857143,395.16807756169646,5523.0,3090.449122186025,2180.0762969346847
5704,4068,2025-01-05 19:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,19,0,0,6758.0,4910.0,7634.0,5505.0,8275.0,5840.0,6454.0,4730.0,1482.0,1182.0,8778.0,6144.0,7594.285714285715,553.5087214867335,7653.0,5487.571428571428,341.8697886344297,5523.0,3080.936351027828,2173.3458770514912
5069,3661,2025-01-05 20:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,20,0,0,5704.0,4068.0,6758.0,4910.0,8171.0,5890.0,7016.0,5209.0,842.0,718.0,7887.0,5301.0,7406.857142857143,897.3192350127041,7653.0,5324.571428571428,639.3809133692921,5523.0,3068.068108348684,2164.1079431269695
4389,3234,2025-01-05 21:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,21,0,0,5069.0,3661.0,5704.0,4068.0,7634.0,5505.0,7653.0,5523.0,555.0,453.0,8348.0,5555.0,7037.714285714285,1243.7989808493503,7634.0,5058.571428571428,883.7092012539822,5505.0,3054.8152262146723,2154.7690445331978
3156,2381,2025-01-05 22:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,22,0,0,4389.0,3234.0,5069.0,3661.0,6758.0,4910.0,7653.0,5536.0,879.0,760.0,7996.0,5402.0,6571.428571428572,1549.0518451774299,6758.0,4729.714285714285,1082.415926571315,4910.0,3042.397626980682,2146.024821529943
2321,1784,2025-01-05 23:00:00,1,1,1,2025,1,6,5,5,1,0,0,0,0,0,0,0,31,23,0,0,3156.0,2381.0,4389.0,3234.0,5704.0,4068.0,8275.0,5840.0,1490.0,1196.0,6786.0,4872.0,5840.142857142857,1798.9309259086253,5704.0,4235.571428571428,1265.1896902761077,4068.0,3034.577568567876,2140.4601304735156
1455,1125,2025-01-06 00:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,0,0,0,2321.0,1784.0,3156.0,2381.0,5069.0,3661.0,8171.0,5890.0,2318.0,1785.0,5084.0,3889.0,5004.428571428572,1892.0649087828924,5069.0,3649.0,1320.9110492383663,3661.0,3032.112658195404,2138.713576995706
590,480,2025-01-06 01:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,1,0,0,1455.0,1125.0,2321.0,1784.0,4389.0,3234.0,7634.0,5505.0,3697.0,2788.0,3738.0,2823.0,4121.714285714285,1902.1463065254934,4389.0,3023.285714285714,1332.5443975450032,3234.0,3036.9440868930405,2142.5848388010336
324,253,2025-01-06 02:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,2,0,0,590.0,480.0,1455.0,1125.0,3156.0,2381.0,6758.0,4910.0,5284.0,3923.0,2432.0,1836.0,3240.5714285714284,1906.0026982442334,3156.0,2390.4285714285716,1339.0980617742766,2381.0,3050.676546651746,2153.2456396134394
240,194,2025-01-06 03:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,3,0,0,324.0,253.0,590.0,480.0,2321.0,1784.0,5704.0,4068.0,6454.0,4730.0,1482.0,1182.0,2472.0,1830.3037999195708,2321.0,1845.4285714285713,1318.72929457905,1784.0,3066.8868460643785,2166.1676472569984
252,215,2025-01-06 04:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,4,0,0,240.0,194.0,324.0,253.0,1455.0,1125.0,5069.0,3661.0,7016.0,5209.0,842.0,718.0,1782.142857142857,1581.4638185946071,1455.0,1350.142857142857,1165.3356352815917,1125.0,3083.3168408947854,2179.2025444206024
744,697,2025-01-06 05:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,5,0,0,252.0,215.0,240.0,194.0,590.0,480.0,4389.0,3234.0,7653.0,5523.0,555.0,453.0,1191.142857142857,1162.3849661466902,590.0,918.8571428571429,874.2256437502192,480.0,3098.798312624199,2191.3484602393896
1730,1678,2025-01-06 06:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,6,0,0,744.0,697.0,252.0,215.0,324.0,253.0,3156.0,2381.0,7653.0,5536.0,879.0,760.0,846.5714285714286,776.2087041388986,590.0,678.2857142857143,590.4601917955584,480.0,3108.049860164705,2197.497903511288
3765,3606,2025-01-06 07:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,7,0,0,1730.0,1678.0,744.0,697.0,240.0,194.0,2321.0,1784.0,8275.0,5840.0,1490.0,1196.0,762.1428571428571,601.6101807016287,590.0,663.1428571428571,557.8349303546876,480.0,3107.843168839885,2195.0207666396345
4573,4300,2025-01-06 08:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,8,0,0,3765.0,3606.0,1730.0,1678.0,252.0,215.0,1455.0,1125.0,8171.0,5890.0,2318.0,1785.0,1092.142857142857,1287.5305081914926,590.0,1017.5714285714286,1253.9828357601077,480.0,3096.934167081409,2186.3721294273328
4717,4161,2025-01-06 09:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,9,0,0,4573.0,4300.0,3765.0,3606.0,744.0,697.0,590.0,480.0,7634.0,5505.0,3697.0,2788.0,1661.142857142857,1804.8222838247825,744.0,1563.2857142857142,1724.1211978169956,697.0,3084.8731193597655,2178.8675587705616
5236,4322,2025-01-06 10:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,10,0,0,4717.0,4161.0,4573.0,4300.0,1730.0,1678.0,324.0,253.0,6758.0,4910.0,5284.0,3923.0,2288.714285714286,2014.0213267892489,1730.0,2121.5714285714284,1856.74687353472,1678.0,3072.8996472160406,2171.0962675664896
5557,4519,2025-01-06 11:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,11,0,0,5236.0,4322.0,4717.0,4161.0,3765.0,3606.0,240.0,194.0,5704.0,4068.0,6454.0,4730.0,3002.4285714285716,2051.8787210052888,3765.0,2711.285714285714,1797.084093217466,3606.0,3061.306669518511,2163.8043392767577
5991,4793,2025-01-06 12:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,12,0,0,5557.0,4519.0,5236.0,4322.0,4573.0,4300.0,252.0,215.0,5069.0,3661.0,7016.0,5209.0,3760.285714285714,1834.9288555041887,4573.0,3326.1428571428573,1514.766805878211,4161.0,3050.325188170185,2157.187462275274
5786,4758,2025-01-06 13:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,13,0,0,5991.0,4793.0,5557.0,4519.0,4717.0,4161.0,744.0,697.0,4389.0,3234.0,7653.0,5523.0,4509.857142857143,1422.8427447158294,4717.0,3911.285714285714,1049.5747891861915,4300.0,3040.507462014592,2151.6806480486493
6245,4956,2025-01-06 14:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,14,0,0,5786.0,4758.0,5991.0,4793.0,5236.0,4322.0,1730.0,1678.0,3156.0,2381.0,7653.0,5536.0,5089.285714285715,785.0330596617553,5236.0,4351.285714285715,404.92868272726383,4322.0,3030.234482579559,2146.0556384523106
6766,5351,2025-01-06 15:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,15,0,0,6245.0,4956.0,5786.0,4758.0,5557.0,4519.0,3765.0,3606.0,2321.0,1784.0,8275.0,5840.0,5443.571428571428,632.5840806150652,5557.0,4544.142857142857,298.2378405296817,4519.0,3021.4146502920526,2141.343143640697
6774,5368,2025-01-06 16:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,16,0,0,6766.0,5351.0,6245.0,4956.0,5991.0,4793.0,4573.0,4300.0,1455.0,1125.0,8171.0,5890.0,5756.857142857143,671.4242147781546,5786.0,4694.285714285715,401.51534395159706,4758.0,3014.799101388354,2138.7751801537784
7137,5907,2025-01-06 17:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,17,0,0,6774.0,5368.0,6766.0,5351.0,5786.0,4758.0,4717.0,4161.0,590.0,480.0,7634.0,5505.0,6050.714285714285,585.0463555097327,5991.0,4866.714285714285,393.4173840785832,4793.0,3008.2373891643488,2136.266453022254
7058,5872,2025-01-06 18:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,18,0,0,7137.0,5907.0,6774.0,5368.0,6245.0,4956.0,5236.0,4322.0,324.0,253.0,6758.0,4910.0,6322.285714285715,585.0463555097306,6245.0,5093.142857142857,475.26393669602794,4956.0,3003.5331419537138,2137.423656629442
5789,4777,2025-01-06 19:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,19,0,0,7058.0,5872.0,7137.0,5907.0,6766.0,5351.0,5557.0,4519.0,240.0,194.0,5704.0,4068.0,6536.714285714285,530.3193108199526,6766.0,5286.428571428572,477.967522307686,5351.0,2998.37776872407,2138.16916024796
5186,4143,2025-01-06 20:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,20,0,0,5789.0,4777.0,7058.0,5872.0,6774.0,5368.0,5991.0,4793.0,252.0,215.0,5069.0,3661.0,6507.857142857143,569.0452321129266,6766.0,5284.142857142857,480.7506035951892,5351.0,2988.5470930863826,2132.6220487165897
4977,4012,2025-01-06 21:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,21,0,0,5186.0,4143.0,5789.0,4777.0,7137.0,5907.0,5786.0,4758.0,744.0,697.0,4389.0,3234.0,6422.142857142857,720.8415055963793,6766.0,5196.285714285715,626.9071473739691,5351.0,2977.9571061618435,2125.397090760779
3541,2830,2025-01-06 22:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,22,0,0,4977.0,4012.0,5186.0,4143.0,7058.0,5872.0,6245.0,4956.0,1730.0,1678.0,3156.0,2381.0,6241.0,907.8402943249324,6766.0,5061.428571428572,771.9634829754676,5351.0,2967.3862294049445,2118.06023148337
2247,1809,2025-01-06 23:00:00,1,1,1,2025,2,0,6,6,0,0,0,0,0,0,0,0,31,23,0,0,3541.0,2830.0,4977.0,4012.0,5789.0,4777.0,6766.0,5351.0,3765.0,3606.0,2321.0,1784.0,5780.285714285715,1321.2125383255166,5789.0,4701.285714285715,1122.7249164845475,4777.0,2959.0870610887623,2111.7197208098805
1459,1142,2025-01-07 00:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,0,0,0,2247.0,1809.0,3541.0,2830.0,5186.0,4143.0,6774.0,5368.0,4573.0,4300.0,1455.0,1125.0,5133.571428571428,1781.5059039234966,5186.0,4192.857142857143,1509.656630779708,4143.0,2956.9103767129936,2109.9109317362513
587,475,2025-01-07 01:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,1,0,0,1459.0,1142.0,2247.0,1809.0,4977.0,4012.0,7137.0,5907.0,4717.0,4161.0,590.0,480.0,4322.428571428572,1996.9000857281137,4977.0,3512.1428571428573,1673.3309523792577,4012.0,2960.189542591004,2112.762064544729
323,266,2025-01-07 02:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,2,0,0,587.0,475.0,1459.0,1142.0,3541.0,2830.0,7058.0,5872.0,5236.0,4322.0,324.0,253.0,3398.0,2017.1662466605646,3541.0,2741.1428571428573,1647.950386446896,2830.0,2970.927391476064,2121.4960106140866
226,178,2025-01-07 03:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,3,0,0,323.0,266.0,587.0,475.0,2247.0,1809.0,5789.0,4777.0,5557.0,4519.0,240.0,194.0,2617.1428571428573,1995.1748819398815,2247.0,2096.714285714286,1600.4709425963458,1809.0,2983.8242327588405,2132.014290775992
263,239,2025-01-07 04:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,4,0,0,226.0,178.0,323.0,266.0,1459.0,1142.0,5186.0,4143.0,5991.0,4793.0,252.0,215.0,1908.5714285714287,1802.2374850116091,1459.0,1530.2857142857142,1450.1340988894449,1142.0,2997.1701530629034,2143.0330017392357
756,684,2025-01-07 05:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,5,0,0,263.0,239.0,226.0,178.0,587.0,475.0,4977.0,4012.0,5786.0,4758.0,744.0,697.0,1235.142857142857,1265.3371656823988,587.0,991.2857142857143,1007.6539939029514,475.0,3009.5948440964926,2152.970146464882
1794,1806,2025-01-07 06:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,6,0,0,756.0,684.0,263.0,239.0,323.0,266.0,3541.0,2830.0,6245.0,4956.0,1730.0,1678.0,837.2857142857143,753.9935265605835,587.0,684.7142857142857,598.3103192284386,475.0,3016.9190651008735,2158.288331207486
3932,4019,2025-01-07 07:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,7,0,0,1794.0,1806.0,756.0,684.0,226.0,178.0,2247.0,1809.0,6766.0,5351.0,3765.0,3606.0,772.5714285714286,620.4473808317513,587.0,684.2857142857143,597.3711058422864,475.0,3016.111151490558,2155.5577962309035
5515,5391,2025-01-07 08:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,8,0,0,3932.0,4019.0,1794.0,1806.0,263.0,239.0,1459.0,1142.0,6774.0,5368.0,4573.0,4300.0,1125.857142857143,1350.731829857615,587.0,1095.2857142857142,1406.5017732286142,475.0,3006.715725184856,2148.8195171163434
5890,5344,2025-01-07 09:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,9,0,0,5515.0,5391.0,3932.0,4019.0,756.0,684.0,587.0,475.0,7137.0,5907.0,4717.0,4161.0,1829.857142857143,2099.6727862988146,756.0,1797.5714285714287,2101.0098252303064,684.0,2997.58243805074,2147.164749654832
5625,4905,2025-01-07 10:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,10,0,0,5890.0,5344.0,5515.0,5391.0,1794.0,1806.0,323.0,266.0,7058.0,5872.0,5236.0,4322.0,2625.1428571428573,2457.591668590171,1794.0,2523.0,2346.386299539499,1806.0,2989.365637454887,2145.19707283117
6069,5107,2025-01-07 11:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,11,0,0,5625.0,4905.0,5890.0,5344.0,3932.0,4019.0,226.0,178.0,5789.0,4777.0,5557.0,4519.0,3396.4285714285716,2426.163834612361,3932.0,3198.285714285714,2236.6640124886662,4019.0,2980.5983371222587,2141.077961123683
6455,5449,2025-01-07 12:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,12,0,0,6069.0,5107.0,5625.0,4905.0,5515.0,5391.0,263.0,239.0,5186.0,4143.0,5991.0,4793.0,4225.857142857143,2153.5330218481613,5515.0,3893.714285714286,1893.694247961349,4905.0,2973.0123952301137,2137.857563725692
6319,5281,2025-01-07 13:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,13,0,0,6455.0,5449.0,6069.0,5107.0,5890.0,5344.0,756.0,684.0,4977.0,4012.0,5786.0,4758.0,5040.0,1638.8815291736787,5625.0,4574.428571428572,1315.8971410084755,5107.0,2966.7726690769614,2136.3922654535127
7154,5924,2025-01-07 14:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,14,0,0,6319.0,5281.0,6455.0,5449.0,5625.0,4905.0,1794.0,1806.0,3541.0,2830.0,6245.0,4956.0,5686.428571428572,845.5601411969075,5890.0,5070.857142857143,499.91146835261713,5281.0,2960.070910456141,2133.9773221193886
8191,6593,2025-01-07 15:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,15,0,0,7154.0,5924.0,6319.0,5281.0,6069.0,5107.0,3932.0,4019.0,2247.0,1809.0,6766.0,5351.0,6146.714285714285,560.1394809288263,6069.0,5343.0,316.88220734734654,5344.0,2956.983831539441,2135.3873166147714
8462,6836,2025-01-07 16:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,16,0,0,8191.0,6593.0,7154.0,5924.0,6455.0,5449.0,5515.0,5391.0,1459.0,1142.0,6774.0,5368.0,6529.0,879.354119036603,6319.0,5514.714285714285,571.0051705211594,5344.0,2960.2868745641836,2141.9025222312434
8926,7574,2025-01-07 17:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,17,0,0,8462.0,6836.0,8191.0,6593.0,6319.0,5281.0,5890.0,5344.0,587.0,475.0,7137.0,5907.0,6896.428571428572,1081.8752018513608,6455.0,5727.857142857143,747.7661017036922,5449.0,2965.415340228433,2150.3388468358135
8642,8146,2025-01-07 18:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,18,0,0,8926.0,7574.0,8462.0,6836.0,7154.0,5924.0,5625.0,4905.0,323.0,266.0,7058.0,5872.0,7368.0,1152.4391524067405,7154.0,6109.142857142857,919.0958289847351,5924.0,2974.0652261644955,2165.998374125299
7043,6341,2025-01-07 19:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,19,0,0,8642.0,8146.0,8926.0,7574.0,8191.0,6593.0,6069.0,5107.0,226.0,178.0,5789.0,4777.0,7735.571428571428,1076.9253853978225,8191.0,6543.285714285715,1071.8799239786924,6593.0,2980.043148921034,2187.8507081781113
6638,6179,2025-01-07 20:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,20,0,0,7043.0,6341.0,8642.0,8146.0,8462.0,6836.0,6455.0,5449.0,263.0,239.0,5186.0,4143.0,7819.571428571428,978.8607080245116,8191.0,6670.714285714285,968.1039397168232,6593.0,2975.9035361992887,2191.034405816051
6761,6327,2025-01-07 21:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,21,0,0,6638.0,6179.0,7043.0,6341.0,8926.0,7574.0,6319.0,5281.0,756.0,684.0,4977.0,4012.0,7865.142857142857,901.7454238995458,8191.0,6799.0,797.7706437316409,6593.0,2970.099439805939,2192.9064910001307
4462,4050,2025-01-07 22:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,22,0,0,6761.0,6327.0,6638.0,6179.0,8642.0,8146.0,7154.0,5924.0,1794.0,1806.0,3541.0,2830.0,7809.0,963.5188979291631,8191.0,6856.571428571428,736.2727884742284,6593.0,2964.7760297547356,2195.6860032904597
2847,2387,2025-01-07 23:00:00,1,1,1,2025,2,1,7,7,0,0,0,0,0,0,0,0,31,23,0,0,4462.0,4050.0,6761.0,6327.0,7043.0,6341.0,8191.0,6593.0,3932.0,4019.0,2247.0,1809.0,7276.285714285715,1562.060894490098,7043.0,6493.285714285715,1299.751478076444,6341.0,2955.998729788792,2189.2086797919696
1429,1188,2025-01-08 00:00:00,1,1,1,2025,2,2,8,8,0,0,0,0,0,0,0,0,31,0,0,0,2847.0,2387.0,4462.0,4050.0,6638.0,6179.0,8462.0,6836.0,5515.0,5391.0,1459.0,1142.0,6474.142857142857,2173.6615367141344,6761.0,5857.714285714285,2002.1902768622917,6327.0,2951.2435096366125,2185.0841914743023
491,412,2025-01-08 01:00:00,1,1,1,2025,2,2,8,8,0,0,0,0,0,0,0,0,31,1,0,0,1429.0,1188.0,2847.0,2387.0,6761.0,6327.0,8926.0,7574.0,5890.0,5344.0,587.0,475.0,5403.142857142857,2574.276689905431,6638.0,4945.428571428572,2486.2064044874232,6179.0,2954.209310584931,2187.240247557492
250,214,2025-01-08 02:00:00,1,1,1,2025,2,2,8,8,0,0,0,0,0,0,0,0,31,2,0,0,491.0,412.0,1429.0,1188.0,4462.0,4050.0,8642.0,8146.0,5625.0,4905.0,323.0,266.0,4238.714285714285,2705.214021988261,4462.0,3840.5714285714284,2544.624586400571,4050.0,2964.2169255163462,2195.3102652004004
250,190,2025-01-08 03:00:00,1,1,1,2025,2,2,8,8,0,0,0,0,0,0,0,0,31,3,0,0,250.0,214.0,491.0,412.0,2847.0,2387.0,7043.0,6341.0,6069.0,5107.0,226.0,178.0,3268.285714285714,2749.630260858463,2847.0,2965.285714285714,2594.4712829582886,2387.0,2975.9587196393695,2204.8586355951197
212,225,2025-01-08 04:00:00,1,1,1,2025,2,2,8,8,0,0,0,0,0,0,0,0,31,4,0,0,250.0,190.0,250.0,214.0,1429.0,1188.0,6638.0,6179.0,6455.0,5449.0,263.0,239.0,2355.714285714286,2492.935599802354,1429.0,2109.714285714286,2332.3064917434326,1188.0,2987.282893155808,2214.2892674585937
661,651,2025-01-08 05:00:00,1,1,1,2025,2,2,8,8,0,0,0,0,0,0,0,0,31,5,0,0,212.0,225.0,250.0,190.0,491.0,412.0,6761.0,6327.0,6319.0,5281.0,756.0,684.0,1420.142857142857,1650.7714790940938,491.0,1238.0,1476.7853601657841,412.0,2998.536006635426,2223.0771874306033
1572,1896,2025-01-08 06:00:00,1,1,1,2025,2,2,8,8,0,0,0,0,0,0,0,0,31,6,0,0,661.0,651.0,212.0,225.0,250.0,214.0,4462.0,4050.0,7154.0,5924.0,1794.0,1806.0,877.1428571428571,966.9314744026631,491.0,752.4285714285714,803.3407033844787,412.0,3005.7095040742383,2228.0601492037567
3892,4577,2025-01-08 07:00:00,1,1,1,2025,2,2,8,8,0,0,0,0,0,0,0,0,31,7,0,0,1572.0,1896.0,661.0,651.0,250.0,190.0,2847.0,2387.0,8191.0,6593.0,3932.0,4019.0,695.0,574.4556843946857,491.0,682.2857142857143,642.0837729054945,412.0,3006.398533844463,2225.4033554504035
